id,platform,creator,url,license,permission_status
28719a35b4fbf020,youtube,Mad Rezki,https://www.youtube.com/watch?v=qMCM3UXtG_M,unknown_link_only,metadata_only
103683f49f5737dc,youtube,De Orchid,https://www.youtube.com/watch?v=ZQY2VXsvARI,unknown_link_only,metadata_only
90b8bd011cb2de42,youtube,soyacakoi,https://www.youtube.com/watch?v=R_6C_AWcKOE,unknown_link_only,metadata_only
d6af18e0e8d00a70,youtube,Calvin Lim,https://www.youtube.com/watch?v=VdkdJTWmSYw,unknown_link_only,metadata_only
2401156e0e9824b0,youtube,Gladys Teh,https://www.youtube.com/watch?v=krPedJM5xxE,unknown_link_only,metadata_only
ee2bb90074d36d35,youtube,鄧微蒽Vivien Dèng Wēi Ēn,https://www.youtube.com/watch?v=_qS1C_vRFpQ,unknown_link_only,metadata_only
892d118eeb67d1f7,youtube,Dragonanna Designs,https://www.youtube.com/watch?v=TStaSKlvxAA,unknown_link_only,metadata_only
ca2a5d04d8330378,youtube,Don Boon,https://www.youtube.com/watch?v=IoiXCjTXQGk,unknown_link_only,metadata_only
20e7c2f17cba5116,youtube,Mai Mai,https://www.youtube.com/watch?v=TOepFoC8FCA,unknown_link_only,metadata_only
f0e4d5bc7cf58a55,youtube,Amir Kamaruddin,https://www.youtube.com/watch?v=A3nP1RQk9uU,unknown_link_only,metadata_only
7846a9f4c36f3f22,youtube,NewRich Pictures,https://www.youtube.com/watch?v=9Jdzp3kH--Y,unknown_link_only,metadata_only
184bf0bf407e5ec9,youtube,theeddiechew,https://www.youtube.com/watch?v=_IGgWrNpd0U,unknown_link_only,metadata_only
8dcdac5def054d92,youtube,Weddgaf Studio,https://www.youtube.com/watch?v=hl5knr_XUDQ,unknown_link_only,metadata_only
7f0c5758938bcc6c,youtube,Afiff Haziq,https://www.youtube.com/watch?v=u_Z6lkNcJF8,unknown_link_only,metadata_only
2181a4cf3354c044,youtube,AJ CREATIVE IMAGING AJCI,https://www.youtube.com/watch?v=McXLvXJbZOc,unknown_link_only,metadata_only
3d1dda7b3d3188a6,youtube,Sweetpictures,https://www.youtube.com/watch?v=ZjNi4XmPRg0,unknown_link_only,metadata_only
80ccd4d8cc62523e,youtube,Ummi Syahmi,https://www.youtube.com/watch?v=3SQN_cqodBs,unknown_link_only,metadata_only
f81f2cea9532c913,youtube,apiong2007,https://www.youtube.com/watch?v=udpvHvys7AA,unknown_link_only,metadata_only
6e905f947c445c2c,youtube,Pendita Photography,https://www.youtube.com/watch?v=qWTkAEuB42A,unknown_link_only,metadata_only
e6f90b8fbfb8c667,youtube,Fatheen Sani,https://www.youtube.com/watch?v=B6zdBkawgBg,unknown_link_only,metadata_only
82cc41079a2cab4a,youtube,Alangkaar Wedding & Events,https://www.youtube.com/watch?v=KRf6uhlJaQo,unknown_link_only,metadata_only
45739629a96e0506,youtube,Kannan Thiagarajan,https://www.youtube.com/watch?v=1l3yoHldFAU,unknown_link_only,metadata_only
b85d0f8bf0957d98,youtube,FILMSTORY,https://www.youtube.com/watch?v=n3MrAoKaG04,unknown_link_only,metadata_only
3762af221f5a4f7a,youtube,Hamka Kereta Mayat,https://www.youtube.com/watch?v=8PfWjKWjWYg,unknown_link_only,metadata_only
f2c2b20125d9336a,youtube,Roza Signature Weddings & Events Decor,https://www.youtube.com/watch?v=3heR3U8rTjw,unknown_link_only,metadata_only
e1109f55cf46392b,youtube,MM Studio,https://www.youtube.com/watch?v=7LG-vnjXNmM,unknown_link_only,metadata_only
fe758f155b146f64,youtube,Wak Long Anggol,https://www.youtube.com/watch?v=mRN4QPWFHTs,unknown_link_only,metadata_only
818ddb5e9fb80668,youtube,Nad Syhra,https://www.youtube.com/watch?v=xccJVvNvLWI,unknown_link_only,metadata_only
1688d976f5262ee4,youtube,Mielin Family,https://www.youtube.com/watch?v=wj2xARmNqDY,unknown_link_only,metadata_only
4e25dc162309ce3f,youtube,Uswatun Sholihin,https://www.youtube.com/watch?v=zZuH6GP_-GI,unknown_link_only,metadata_only
17f626a8ffe6d837,youtube,Aisyah Habshee,https://www.youtube.com/watch?v=SoOJPvhC0BQ,unknown_link_only,metadata_only
